object_kind,object_id,object_class,quantity,quantity_period,observation_calculation_class,model_use,evidence_reference,claim_boundary
route,XBF-FORMAL-CROSS-BORDER-AQ-345198CA2,formal_cross_border_aquatic_food_form_route,230.01,2019-2022,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-528CA1E71,formal_cross_border_aquatic_food_form_route,0.81,2020-2024,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-7C2E6A231,formal_cross_border_aquatic_food_form_route,2.79,2022-2024,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-B74F4079D,formal_cross_border_aquatic_food_form_route,3.5,2020-2020,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-DE971C4EB,formal_cross_border_aquatic_food_form_route,0.058,2020-2020,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-4BAEE4AB6,formal_cross_border_aquatic_food_form_route,0.052,2019-2019,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-9B66AD87E,formal_cross_border_aquatic_food_form_route,412.898,2021-2024,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-0B221EB4D,formal_cross_border_aquatic_food_form_route,0.125,2020-2020,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-71E6DA2B3,formal_cross_border_aquatic_food_form_route,6.82,2019-2024,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-997FBCA15,formal_cross_border_aquatic_food_form_route,7.607,2019-2024,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-389185ECE,formal_cross_border_aquatic_food_form_route,36.0,2020-2020,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-579EAC4D9,formal_cross_border_aquatic_food_form_route,15383.884,2019-2024,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-C95494864,formal_cross_border_aquatic_food_form_route,673.416,2019-2022,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-E606F5CD6,formal_cross_border_aquatic_food_form_route,75.0,2024-2024,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-F99B7DA96,formal_cross_border_aquatic_food_form_route,9052.595,2019-2024,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-5AA450AB3,formal_cross_border_aquatic_food_form_route,0.701,2020-2023,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-EE2278AFC,formal_cross_border_aquatic_food_form_route,18482.449,2019-2024,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-2E937B097,formal_cross_border_aquatic_food_form_route,81.0,2019-2021,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-13DF7A0B2,formal_cross_border_aquatic_food_form_route,1.126,2019-2024,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-7779AF500,formal_cross_border_aquatic_food_form_route,0.193,2019-2019,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-352A829CA,formal_cross_border_aquatic_food_form_route,20.0,2019-2019,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-BE8703F1F,formal_cross_border_aquatic_food_form_route,10539.646,2019-2024,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-387DCCBEC,formal_cross_border_aquatic_food_form_route,28860.21597,2019-2024,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-65186B714,formal_cross_border_aquatic_food_form_route,2.8,2023-2023,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-A87169DD8,formal_cross_border_aquatic_food_form_route,19.915,2019-2019,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-D10859127,formal_cross_border_aquatic_food_form_route,0.011,2023-2023,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-215F173CF,formal_cross_border_aquatic_food_form_route,139.999,2019-2021,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-58E7B607F,formal_cross_border_aquatic_food_form_route,0.72,2021-2021,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-D27C43BEC,formal_cross_border_aquatic_food_form_route,27.34,2019-2022,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-D8DC326E9,formal_cross_border_aquatic_food_form_route,430.822,2019-2023,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-F4BCBE46D,formal_cross_border_aquatic_food_form_route,0.005,2023-2023,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-D990996A7,formal_cross_border_aquatic_food_form_route,7674.821,2019-2024,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-520290A41,formal_cross_border_aquatic_food_form_route,0.025,2019-2019,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-8D41D5EC6,formal_cross_border_aquatic_food_form_route,0.123,2021-2022,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-96403BD78,formal_cross_border_aquatic_food_form_route,0.67,2021-2021,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-B37660F39,formal_cross_border_aquatic_food_form_route,23.83,2019-2021,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-BA66BDB10,formal_cross_border_aquatic_food_form_route,4.385,2020-2022,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-E4973DF38,formal_cross_border_aquatic_food_form_route,0.5,2022-2022,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-012CEE058,formal_cross_border_aquatic_food_form_route,0.041,2022-2024,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-A0479C546,formal_cross_border_aquatic_food_form_route,0.025,2024-2024,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-0B2125FE4,formal_cross_border_aquatic_food_form_route,67.328,2020-2024,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-1702E8674,formal_cross_border_aquatic_food_form_route,0.05,2024-2024,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-3A98EAE8B,formal_cross_border_aquatic_food_form_route,37.5665,2020-2024,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-3DBF5799E,formal_cross_border_aquatic_food_form_route,85.30475,2019-2024,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-6DB0C0FF8,formal_cross_border_aquatic_food_form_route,73.1776,2019-2024,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-C301422F4,formal_cross_border_aquatic_food_form_route,6.38316,2024-2024,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-C393F0D13,formal_cross_border_aquatic_food_form_route,10.0,2023-2023,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-786139E09,formal_cross_border_aquatic_food_form_route,9024.406,2019-2024,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-0AF3B7087,formal_cross_border_aquatic_food_form_route,49.09,2022-2022,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-0BC81EADC,formal_cross_border_aquatic_food_form_route,17.272,2023-2023,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
route,XBF-FORMAL-CROSS-BORDER-AQ-31BACF590,formal_cross_border_aquatic_food_form_route,11.912,2023-2023,observed_or_reported_measurement,yes_customs_mass_scope,NF_country_UN_Comtrade_aquatic_partner_flows_2019_2024_v1_0.csv,customs mass route; contaminant propagation prohibited without source/product identity join
